id,y,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
2170,2,-0.076353446,-0.0631391,-0.19331093,-0.40313685,0.07524751,0.016605241,-0.044995,0.03346785,-0.006328293,0.36406735,0.06936517,-0.16476679,0.11106889,-0.07353424,-0.17121078,0.069377154,0.011484984,-0.04754463,0.16455996,-0.23683064,-0.11286607,-0.044301685,-0.064373635,0.123393886,0.019579282,0.13416797,-0.10675975,0.23433495,0.4443472,-0.04850197,0.040020213,-0.060613055,-0.008904426,0.09008144,0.20902549,0.39668468,0.13175005,0.12148938,0.01797017,0.071044214,0.011447813,-0.012193879,-0.12362561,-0.15664543,-0.032932326,0.1394666,0.24546757,-0.081100814,-0.23945554,0.06921627,0.002483897,-0.048776086,-0.12770915,0.02062976,-0.050352223,0.06372832,0.17214909,0.29540676,0.09685831,0.3872027,-0.06321202
1720,2,-0.21390836,-0.025134116,-0.12392837,-0.6058093,0.049069732,0.09197684,0.032909278,-0.007177014,-0.051898908,0.3317469,0.1982082,-0.32057372,0.21439075,-0.013255698,0.17919104,-0.0700693,-0.07858984,-0.038323138,0.32064664,-0.30096593,-0.14351946,0.000891689,-0.08943336,0.025254888,-0.06832112,-0.02342292,-0.10577925,0.083182685,0.41409254,-0.008832943,0.08508415,0.10118293,-0.18288006,-0.028639242,0.26053733,0.42583364,-0.002671204,0.03633221,0.30466047,0.036790006,-0.018622648,0.056585617,0.028820917,0.028440136,-0.11731078,-0.0773605,0.15445267,-0.039818373,0.056138556,-0.053030495,0.018258033,-0.1110936,-0.12396432,0.074320674,-0.09057079,0.054639798,0.17555086,0.279225,0.09213191,0.15104188,-0.049685948
826,1,-0.4139107,0.026462793,-0.056097023,-0.692682,0.18069124,0.19086948,0.046837352,-0.30023596,0.07698865,0.41042858,0.08346774,0.04362169,0.19424665,0.08973505,0.3635952,-0.105368145,0.08576216,-0.15716046,0.2085309,-0.3044503,-0.032994945,0.3369852,-0.02344497,0.10352068,-0.02830604,-0.17631638,-0.10865044,0.16073006,0.66263443,-0.16042808,0.11796098,0.14895982,-0.10097198,-0.332159,0.2558273,0.5504294,-0.20856237,-0.007241845,0.46485215,0.030520046,-0.093760066,0.08904677,0.07183541,0.3488994,-0.040474918,0.27467802,-0.08654277,0.115468785,0.07294099,-0.14371414,-0.09950344,-0.09281992,0.04673187,-0.00685174,0.05484512,-0.25225183,0.12556544,0.23300385,0.11526636,0.02693436,0.08274399
310,1,0.026671208,0.000294715,-0.11323838,-0.44634834,0.027957318,-0.011382754,0.07203317,-0.019873923,0.11074133,0.4270718,0.000170182,0.06073021,-0.038239617,-0.036977578,0.08816602,-0.080865204,0.044193596,0.098196745,0.00724783,-0.16373575,0.033285707,0.011084004,0.03431489,0.015677009,-0.031392206,-0.000166621,0.030368123,0.15111862,0.3623458,0.01986341,0.063244335,0.06869977,-0.10179626,-0.0656376,0.15837502,0.24884304,0.0691562,0.08392449,0.40356657,-0.000925256,-0.008113709,-0.028935626,0.036348455,0.08534912,0.042293243,-0.027728653,0.16116464,-0.050971832,0.09948786,-0.05714412,0.17116041,-0.072141685,-0.003336987,0.091832936,-0.07426463,-0.002475672,0.2286708,0.21696869,0.14256339,0.30542824,-0.024774127
835,4,-0.17926735,-0.02415683,-0.12779264,-0.32298175,0.09265266,0.09042458,-0.10742477,-0.011893675,-0.0791058,0.40835947,0.08429242,0.05856053,0.36827126,-0.15550543,0.20387849,-0.07991062,-0.007773133,-0.18602861,0.36240837,-0.41259158,-0.16713731,0.011156032,-0.15939844,0.15962514,-0.041691102,0.100015126,0.019641973,-0.120829575,0.34614083,0.007684373,0.12421994,0.21208929,-0.18039721,0.011137405,0.17801154,0.2924679,0.123974025,0.287051,0.14293005,0.013078795,-0.051245566,0.027869098,-0.09735398,0.09102164,-0.036884885,0.10939614,-0.017752912,-0.002985909,0.5440295,-0.119950324,0.11962864,-0.008790178,-0.011774621,0.007273597,-0.03761187,0.14597812,0.105607785,-0.073089175,0.09862258,0.32729015,-0.03539423
1858,1,0.13056146,-0.10810363,-0.004905568,-0.71990854,0.04466808,-0.012932124,-0.007431415,0.08344617,0.09022492,0.4747221,-0.09218464,-0.09105861,0.000765532,0.044426735,-0.019111956,0.006660824,-0.06835208,-0.44761756,-0.103543974,0.04927239,0.008105827,0.038288157,0.020228093,0.019628344,0.012744886,0.13012828,-0.006568467,0.045877818,-0.002340843,0.01330878,0.005425759,0.05666667,-0.12394948,0.3796292,0.16477938,0.0395841,0.05230256,-0.16438451,0.3336552,0.1221325,0.047554918,0.015444838,0.16567025,-0.04883797,-0.03409727,-0.2827689,0.09662082,0.017684096,-0.086973995,0.01085781,0.07755534,0.031416774,-0.042595197,0.007984181,-0.029984025,0.38004127,-0.07542019,0.21771188,0.03954079,0.4686695,0.002091639
1747,1,-0.005046164,0.05023052,-0.26840186,-0.76643276,0.050445903,0.04177996,0.056800168,0.08680387,0.030983638,0.4089103,-0.08351331,-0.103281565,-0.027945198,0.027212597,0.06562375,0.06325731,0.014895372,-0.33866042,0.020002693,-0.22178337,-0.006461608,0.057558607,-0.037807222,0.059782904,0.05535662,-0.02772628,0.087176755,0.19793728,0.30407965,-0.016016033,0.05600636,-0.021312032,-0.025303725,0.14758399,0.14859155,-0.006101339,0.14996018,0.10080967,0.39004886,0.07589454,0.09567673,0.055622455,0.097510666,-0.07416629,-0.035192925,0.1725006,0.14184731,-0.002291198,0.35535932,-0.037438527,-0.018099671,-0.028746093,-0.043472074,0.058186464,-0.02882864,0.10802678,0.062461894,0.24156906,0.17614621,0.24437639,-0.049150348
1569,1,-0.058299966,-0.06591025,0.032666948,-0.32886663,0.065100096,0.07663671,0.03265228,0.04987407,-0.007584217,0.36572775,0.039618667,-0.06910261,0.050326213,0.008735582,0.10884032,-0.0696852,0.021995127,0.03657841,0.26608166,-0.2821124,-0.058312677,0.002702144,-0.14172707,0.048715938,0.03616638,-0.012914422,-0.014466855,0.23931901,0.39630345,0.009136492,0.10091792,-0.047731753,-0.012037618,0.01567142,-0.011451399,0.32636073,0.08197939,0.15011811,0.2782696,0.016216632,-0.07533124,0.069340155,0.15348822,-0.010148071,-0.071179695,0.13257484,0.21054175,-0.012950231,0.33603027,-0.03101176,-0.028896552,-0.024939505,-0.08310214,-0.04287431,-0.043017153,0.21574366,0.12789771,0.20666899,0.17205472,0.2523062,-0.03952186
1062,0,-0.04285452,-0.10199824,-0.06551992,-0.7618288,0.021646267,-0.011141988,0.012146211,0.0878078,0.08004488,0.4008926,0.07675559,0.17079186,0.08474841,-0.044998925,-0.026320366,0.1132356,-0.005010618,-0.43868977,0.017710688,0.026900562,-0.010177409,0.01988223,-0.017783446,0.043432634,0.095716946,0.030120933,-0.031014897,0.10931373,0.299983,0.007636983,0.03907261,0.06618812,-0.32460746,0.37602097,0.10631684,0.16887946,0.21038663,0.2650182,0.10261799,0.07092079,0.030917585,-0.010995314,0.12570998,-0.034036137,-0.050925627,0.12242507,0.053216524,0.04354613,-0.13940807,0.01930684,0.21657339,-0.128444,-0.034788825,0.09018546,0.032946598,0.23211166,0.06581108,-0.09613902,-0.010727339,0.332545,-0.01698012
272,1,-0.071466774,-0.09159364,0.008215901,-0.22992681,0.021282729,0.06451311,-0.10841041,0.08181446,-0.028390998,0.3765161,0.04681483,-0.004165114,0.17896284,-0.17815827,0.029204063,-0.00059649,-0.054143094,-0.07323825,0.26776046,-0.17468695,-0.20754898,-0.0901024,-0.16230832,0.09674013,-0.007487073,0.14406982,-0.022077968,-0.01216638,0.19134092,-0.03695126,0.14457971,0.0872144,-0.11557496,0.28933778,0.15741362,0.34809473,0.07844018,0.23792294,0.3597349,0.06323365,-0.061556604,0.03272947,-0.008855468,0.16040012,-0.062361937,0.10112587,-0.11630957,-0.037553422,0.33613846,-0.039339785,0.082570724,-0.014805697,-0.03946566,0.020872999,-0.057846382,0.29234034,-0.017936671,0.03484476,0.050201565,0.32178667,-0.012510898
365,0,-0.18274443,-0.14075704,-0.15148817,-0.6425779,-0.002603687,-0.007955466,-0.037222523,0.07739368,-0.07135776,0.4479183,0.05900302,-0.3868073,0.17082624,-0.025028344,0.07903725,0.035852056,0.048236933,-0.25265053,0.23996799,-0.24823673,-0.16235822,-0.010825336,-0.21982768,0.043357015,-0.06293048,0.10811232,0.017773537,0.061332732,0.2723616,-0.05875657,0.041093826,0.07128385,-0.111745395,0.06916699,0.22826912,0.37930942,0.14224175,0.041142423,0.30953705,0.082661815,-0.007110298,0.035462093,0.021432089,-0.02543444,0.03744429,0.06265493,0.114138514,0.069243416,0.2786613,0.020378103,-0.000251435,0.028213555,-0.039138183,-0.038303185,-0.03970594,0.26277727,0.052024033,0.31506577,0.10834978,0.22359745,0.016837727
1807,1,-0.1313542,-0.21680272,0.054702472,-0.67607945,0.06638247,0.02377491,0.003468007,0.12824431,0.06731009,0.44882515,0.07810707,-0.06402871,-0.11474248,0.001248407,0.21932334,-0.037809703,0.003150581,-0.31099162,0.123234,-0.096635416,-0.012407932,-0.011604368,0.015058483,-0.1498861,-0.042124443,0.08553736,-0.13453104,-0.003892394,0.05017946,-0.04914855,0.021670436,0.038745563,-0.1922015,0.38862097,0.1575549,0.22705163,0.048686042,0.07072869,0.23353323,0.032509036,-0.002805462,0.026117736,0.03506566,0.09053204,-0.009496373,-0.32976002,-0.01980721,-0.08320369,0.052532915,0.053502973,0.056817316,-0.07227466,-0.064120196,0.004618822,0.030809479,0.32909343,-0.019248087,-0.04457003,-0.013202126,0.29965514,0.051788267
1162,0,-0.13091661,-0.102021016,-0.08586473,-0.407589,0.02535089,0.11521517,0.13412827,-0.048441965,-0.02799632,0.38283378,-0.083157055,-0.39453205,0.19129042,0.15432453,0.08123869,0.04080378,-0.05626281,0.04263117,0.08406951,-0.1872197,-0.04765589,0.10359175,-0.1632097,-0.10908803,-0.12837511,-0.008810652,-0.06313044,0.15902105,0.4018234,0.009352611,0.010767388,0.027945887,-0.18973869,0.11362992,0.22957528,0.3816407,0.07717609,0.19537657,0.3098649,0.10533155,0.055481985,0.037647806,0.09750744,-0.15821742,0.04034045,0.13777764,0.068763085,0.034367196,-0.039672505,-0.027965726,0.008229565,0.017952453,-0.07358432,0.053488705,-0.11080652,0.001820566,0.06350207,0.20175664,0.23071337,0.1400572,0.018965598
2352,4,0.06955494,0.034773923,-0.07350781,-0.18256646,0.12552372,0.04045927,-0.032898985,-0.12478377,-0.01360148,0.473235,0.16306457,-0.24283423,0.19992979,0.07767,0.14466849,-0.07993233,0.042054728,0.07042941,0.1623447,-0.36582002,-0.07411781,0.124148585,-0.11938479,0.053103827,0.008709618,0.06217421,-0.06401396,0.080352195,0.5466463,-0.037766766,0.09108606,0.10689022,-0.08112866,0.20674993,0.15014912,0.03845588,0.21667084,0.30597025,0.18792239,0.07851656,0.014776186,-0.06565729,0.07872352,-0.019810695,0.049997397,0.4195779,-0.17060181,-0.009358133,0.59645087,-0.04222277,0.24641505,0.001520515,-0.023902776,-0.004861527,-0.09902406,0.025657684,0.17674465,0.08089316,-0.090582095,0.35696116,0.0735298
1222,1,-0.09702772,0.020474114,-0.321068,-0.41537264,0.09662661,-0.035019834,-0.031101208,0.08145888,-0.004582205,0.33787143,-0.028389677,0.08936175,0.14641404,-0.08962614,0.17432018,0.020607086,0.019670863,-0.00404721,0.14516263,-0.06357953,0.020358399,-0.016012782,-0.028748207,0.17599571,0.15377541,-0.016193798,-0.010702083,0.14867768,0.35341933,-0.04354663,0.08874634,0.003175592,-0.07698607,0.109444015,0.13292412,0.22248511,0.19182923,0.10808447,0.23187265,0.033829905,0.05498062,0.003532343,0.06729979,0.11358264,0.022857716,0.5401905,0.061023302,-0.025249705,0.38292497,0.002120333,-0.012379536,-0.034828834,-0.007892735,0.03813427,-0.015645582,0.22181964,-0.055400476,0.1269234,0.22275865,0.20733087,0.0217781
1092,1,-0.12078322,-0.10115781,-0.074937426,-0.6907305,0.032263532,-0.007921875,-0.015553749,0.079345495,0.059673186,0.38491395,0.27550682,-0.09063266,-0.061522417,-0.04127015,0.09835465,-0.013995667,-0.08393042,-0.19482988,0.11039761,-0.098717034,-0.08338861,0.06432936,-0.10632214,0.058974817,-0.15190269,0.020989472,-0.05155225,0.07407842,0.23458935,-0.05518856,0.018952955,-0.003138157,-0.040442724,0.3123186,0.22596878,0.020238236,0.12450818,0.12090696,0.34591246,0.025106493,0.009809588,-0.03939057,0.03659767,0.042463697,0.043960866,-0.23499393,-0.061135143,-0.019521937,-0.01383963,0.0761383,0.09078483,-0.10307286,-0.08015443,0.052375063,0.001270433,0.3159797,0.09670826,0.13932298,-0.027534537,0.1018383,-0.031281345
1430,6,-0.15675126,0.08397942,-0.16556324,-0.12130913,-0.007254053,0.018116482,0.07900527,0.005961523,-0.041871306,0.37811673,-0.04075636,-0.34804037,0.27582008,0.024648461,0.007561815,0.11157862,-0.051537357,0.03923674,-0.010628028,-0.262451,-0.13285048,0.028411474,-0.16617371,-0.0772658,-0.06044581,0.048671704,0.017757844,0.06876566,0.51336807,-0.022443773,0.07632609,0.12976548,-0.14373988,0.10537446,0.21725835,0.43871257,0.1644653,0.16669115,0.4455553,0.13532558,0.052171305,-0.04631611,0.04060166,-0.2261623,0.018214965,0.3894764,0.10054517,-0.04218312,-0.07637013,-0.08237647,0.05530219,0.004062939,0.00271182,0.10727764,-0.064797975,-0.11212721,0.15239017,0.20534937,0.27793533,0.065772906,-0.00197921
200,4,0.1484277,0.07160535,-0.14698324,-0.5309054,0.053629078,-0.09032553,-0.113788694,-0.126273,-0.061932005,0.5233264,0.005144911,-0.23006842,0.18185937,-0.058876492,0.1922534,0.002512073,0.043750614,-0.04227105,-0.19069007,-0.09672771,-0.012782931,0.04348628,-0.037055183,0.14307758,0.047969963,-0.042551294,-0.07325086,-0.012827968,0.57929164,-0.052364524,0.10165396,0.21489574,-0.19286121,0.09144516,0.23292369,-0.16749184,0.24274853,0.03945231,0.39683613,0.082196556,0.10776018,0.0190071,0.23413856,0.011924233,-0.1350697,0.5540645,0.05666381,-0.062430374,0.6583159,-0.1322719,0.16250432,0.0474837,-0.004957525,0.067131646,-0.009379179,0.073108226,0.26357228,0.09041156,0.15425488,0.2676451,0.025985185
2093,1,0.09135831,-0.005451845,-0.20004612,-0.7141831,0.020137787,0.036830135,-0.015456212,0.13041441,0.04184863,0.47132874,-0.095405675,-0.30530053,0.003592393,0.040171374,0.1893644,0.04424111,-0.063076966,-0.33931357,0.026251035,-0.04053002,0.03288163,0.09274099,-0.004755077,0.016948218,0.05048246,0.05319938,0.048249826,0.08787173,0.31251583,-0.008855252,0.030791676,0.04390902,-0.063002035,0.26754662,0.20738852,0.052245732,0.015537749,0.06933965,0.30010685,0.10984959,0.064712346,0.10736318,0.09632288,-0.041116994,-0.0818952,0.03655792,0.15070796,-0.012138481,0.28872937,0.008182287,-0.02900422,0.06740453,-0.004373505,-0.003327603,-0.070965596,0.34795344,-0.026307583,0.2165733,0.1928438,0.24300753,-0.024176735
582,1,-0.06926341,-0.2448435,0.08370039,-0.60777515,0.03554949,-0.06016358,-0.016076528,0.15747058,0.058391806,0.40823418,0.023876274,-0.26072958,-0.06392698,0.00444106,0.119443074,0.004746787,-0.05415482,-0.38121817,-0.007527844,-0.06471667,-0.04232488,-0.015035478,-0.0548082,-0.023241613,-0.052464783,0.16638881,0.003605985,0.04453179,-0.04707236,0.009990684,-0.07384625,0.036805857,-0.15305027,0.4770582,0.12840949,0.14684618,0.11577588,0.0632644,0.2421009,-0.036805548,0.019389234,0.053649314,0.008234612,0.08478186,-0.030944932,-0.18301389,-0.007246156,-0.015810633,-0.06958498,0.062976405,0.19296597,-0.02891352,-0.04274961,0.07607237,0.021062883,0.32408544,-0.078901276,0.044582393,-0.071565926,0.4713519,0.05197933
1769,5,0.021856748,-0.019445352,0.13074663,-0.43692473,-0.010132162,-0.12899154,0.045215502,-0.036034774,0.15018485,0.39828384,0.10160047,0.016694553,-0.030629259,-0.03843259,0.12256734,0.026596835,-0.03360393,-0.011751683,0.09923615,-0.14811046,-0.08531523,0.086140364,-0.007230908,0.07712987,0.06973482,0.018731354,0.04887196,0.16161074,0.38378882,-0.020408629,0.10199433,0.1410139,-0.115425274,-0.09264742,0.025944943,0.07677949,0.14387593,0.14883736,0.4598779,0.08895882,0.09848016,-0.037070382,0.18269552,-0.061369717,-0.063387506,-0.21438946,0.15271853,-0.068287335,0.0833042,-0.013236268,0.20223215,-0.02387838,-0.06253575,0.091189556,-0.029189987,0.15422285,0.2802599,0.26269454,0.18192847,0.33686882,0.04097738
64,1,0.013581162,0.0758592,-0.28142023,-0.7269998,0.01140049,-0.007583587,0.11782184,0.113506,-0.042880837,0.33119178,-0.15595388,-0.5444311,0.0354027,0.07664729,-0.01546211,0.08930145,0.019535448,-0.28031847,0.11042474,-0.183858,-0.1477262,0.049098995,-0.066382006,0.034463886,0.087281205,-0.06707681,-0.004915563,0.19548844,0.3494495,-0.03658631,0.04960037,0.044923674,-0.07500063,0.15673013,0.29970667,0.20283827,0.09944011,0.1696084,0.4348795,0.13341531,0.10514524,0.062098093,0.086991675,-0.19843921,-0.040955484,0.45449746,0.07437506,-0.006864207,0.26023713,-0.054670494,0.043640286,-0.029583491,0.02275077,0.007267944,-0.00184907,0.06401744,0.08337894,0.21470697,0.3226956,0.03788984,0.003407323
2174,5,-0.037549898,-0.09391236,-0.07506289,-0.7679355,0.027332028,0.002026415,0.028852541,0.08865431,0.07863703,0.4199445,0.09827363,0.1594515,0.08608271,-0.03813132,0.010831588,0.11171339,0.010215509,-0.4463019,0.012308863,0.031979587,0.000195753,0.032257937,-0.030727409,0.041382566,0.086356446,0.02557262,-0.03446121,0.109593995,0.27976063,0.012744614,0.045908164,0.06847142,-0.29025194,0.36807713,0.102199726,0.17273104,0.19581854,0.28618434,0.10646508,0.06482572,0.022930373,-0.014666025,0.12651913,-0.027427787,-0.06555689,0.13580194,0.047193896,0.033202328,-0.11265621,0.015603771,0.22500452,-0.12389998,-0.037116192,0.087717704,0.03365584,0.233928,0.07353788,-0.10419986,-0.013352557,0.3150433,-0.022989135
2334,1,-0.07311921,0.06450685,-0.1408603,-0.7476065,-0.00985569,0.015101421,0.09489115,0.028829832,0.07937514,0.42568406,0.0886412,-0.34374976,-0.025613597,-0.019052863,0.03849409,-0.007608277,0.050624583,-0.23484233,0.1522993,-0.2042926,-0.06699573,0.039508786,-0.086136006,-0.10576375,-0.08535398,-0.11497234,-0.01906349,0.16530609,0.25299472,0.003184446,0.05064146,0.03380931,-0.069454946,0.15856595,0.1528782,0.25373086,0.09390885,0.15112858,0.5073906,0.1230674,-0.015111895,0.034769908,0.09389828,0.003200248,-0.05193048,0.23239711,0.024037743,0.04416979,0.27586553,-0.03109111,0.060020432,0.04981795,-0.0385365,-0.02112193,0.026342519,0.3077047,0.0937818,0.18598019,0.12171497,0.21729095,-0.088230506
112,1,-0.14149852,0.02251501,-0.0746621,-0.3107647,0.0871453,0.009502603,-0.013591792,0.008323229,-0.06108456,0.4459076,-0.017216347,-0.32486266,0.27778488,-0.06504797,-0.10864252,-0.007042567,0.020531297,0.098406404,0.17767498,-0.3075835,-0.09038667,-0.07529351,-0.09389439,-0.04624538,0.006115123,0.054554448,-0.09290078,0.17489003,0.51920575,-0.036369283,0.12706412,0.13858148,-0.15165146,0.01555246,0.15944327,0.5633306,0.31795874,0.19475216,0.2164436,0.032461558,0.004941904,0.07043673,0.047226273,-0.11419297,-0.039869048,0.57757473,0.20151116,0.028198337,0.021791453,-0.098435506,-0.07761135,0.013643457,0.06003835,0.045332417,-0.14449704,0.050664596,0.2284672,0.23685794,0.07911063,0.23333901,-0.05923248
1109,4,-0.40108895,-0.09511849,0.04706969,-0.5638203,0.18691638,0.20534252,0.10991383,-0.25302333,0.12983865,0.3768972,0.1449784,0.16472308,0.096159995,0.098500416,0.4010961,-0.12049784,-0.06317077,0.019224806,0.23997234,-0.266716,0.07515115,0.30736354,-0.03569265,0.039095595,-0.043891497,-0.083350785,-0.13226692,0.22269025,0.57988274,-0.16128582,0.116847426,0.075519286,-0.10806647,-0.2770607,0.22656713,0.57846916,-0.2263831,-0.07627585,0.45686913,0.02784181,-0.09303,0.14203857,0.08395463,0.27414575,-0.056401428,0.009762106,0.056921568,0.121571235,-0.017526895,-0.13260598,-0.141177,-0.16904642,0.038090542,-0.002550671,0.07004233,-0.11310413,0.07716799,0.2072384,0.12915179,0.05870819,0.019372374
1698,0,-0.006492795,-0.13131283,-0.06286333,-0.737735,0.030056521,-0.025720408,0.115687266,0.040923398,0.06360788,0.36017722,-0.089915924,-0.2769799,-0.1036777,0.07481524,0.2478254,0.036923736,-0.075211845,-0.26227868,0.19333918,-0.005868055,-0.046019092,0.0706503,0.027462224,-0.19677928,0.09982102,0.027943185,-0.100987785,0.038351778,0.1579184,-0.015426927,0.0490495,-0.023302414,-0.31271487,0.29390207,0.18024893,0.20412771,0.027865227,0.2658076,0.21935241,0.10940982,0.046369676,0.07985949,0.05113762,0.061205175,0.039781407,-0.122976966,0.15719861,-0.040929154,0.12532271,-0.007714725,0.061412092,-0.11659884,-0.089978635,0.030122766,-0.016868757,0.4014705,0.10967864,0.025534017,0.24070315,0.23567647,0.002451359
151,2,-0.10858915,-0.22365212,-0.15612501,-0.7312678,0.10696732,-0.046053246,-0.044807438,0.16285409,-0.03272294,0.27958712,-0.092766546,0.035222095,-0.036114212,-0.078431375,-0.09931392,-0.009981952,-0.0527529,-0.40151545,0.10481497,-0.14345652,-0.094413914,-0.04277885,-0.1071401,0.06958031,0.047084883,0.044684254,-0.039638083,0.009654744,0.06878967,-0.001334346,0.05171895,0.029603545,-0.23795249,0.40002763,0.21983081,0.15556724,0.20673564,0.0194988,0.2081762,-0.025261763,0.045926858,0.03355335,0.004522523,0.052026577,-0.044111066,-0.22950369,0.07592525,-0.000693732,-0.2086332,0.07799804,0.11033799,-0.1525657,-0.055097282,0.102516934,-0.005466654,0.22368623,0.07101981,0.03483159,0.054479502,0.42818472,0.05564986
1502,4,-0.20025644,-0.06793318,-0.10833991,-0.4519825,0.065358244,0.08099878,-0.1048627,-0.085121006,-0.032061026,0.3950465,0.09771189,0.120582566,0.2228089,-0.14595257,0.14295092,-0.062115986,0.03722936,-0.028821198,0.25920227,-0.32354736,-0.16098487,-0.01154156,-0.0522916,0.20840895,-0.018630205,-0.000733893,-0.07332507,-0.035091273,0.3142021,0.009772347,0.15884571,0.12538704,-0.06797734,-0.045552693,0.2192449,0.37258425,0.075341426,0.2846038,0.24150895,0.013378605,-0.027803916,-0.003644972,-0.037528303,0.1712578,-0.07300242,0.052400157,-0.12169766,-0.049161423,0.46258613,-0.04059127,0.14469923,-0.0659282,0.005516674,0.025818776,-0.12272593,-0.0051725,0.20372672,-0.15305473,0.10350995,0.26807517,-0.027790125
1990,0,-0.2578831,0.024985554,-0.19112916,-0.6271896,0.11532938,0.03405813,-0.035502974,-0.020699553,-0.060635697,0.34370232,0.007164232,-0.28872657,0.20770863,0.024035923,0.22541605,-0.03821975,0.057309914,-0.06172047,0.33840224,-0.40344775,-0.11672282,0.07014179,-0.08048552,0.05217706,-0.090065114,-0.05810946,-0.038378906,0.07340488,0.3136716,-0.012213325,0.10159704,0.08786964,-0.13978055,-0.14084984,0.20610529,0.26368436,0.11492149,0.22315785,0.31937942,0.053693924,0.03607224,0.001876271,0.03159268,0.02599241,0.015317036,0.090486914,0.06867872,-0.025645338,0.38330173,0.008932556,0.088328816,-0.060618572,-0.032775264,0.0828966,-0.016925365,-0.002085637,0.21738781,0.082768306,0.17681767,0.058561005,-0.035557445
660,6,0.109742686,-0.05419999,-0.008464498,-0.697335,0.04641779,0.03688947,0.03510507,0.014736111,0.023987623,0.3793226,-0.02068971,-0.036402553,-0.05618665,0.066216566,-0.038293093,0.003528476,-0.032267224,-0.34398416,-0.06346189,0.047836762,0.039313234,0.076569155,0.032767404,0.04259056,0.005739999,0.073208496,-0.121545434,-8.99E-05,0.519083,0.012041146,0.041541226,0.14257321,-0.22978015,0.371414,0.18566634,0.06374259,0.06538544,0.09046678,0.31311738,0.032883927,0.058316194,0.06479395,0.14181378,0.034064237,-0.015321485,0.17119241,0.1912121,0.016534606,-0.083399594,-0.02006133,0.1001098,-0.048816178,0.037504766,0.017472234,-0.053796224,0.385026,-0.013785032,0.10196663,0.08805511,0.3129975,-0.087705515
1168,4,-0.10271711,-0.07190774,-0.07421549,-0.27461872,0.11109486,0.046332855,0.006874713,0.10473833,-0.025063867,0.5228267,-0.055647206,-0.07263365,0.23145925,-0.13430539,-0.11777321,0.02846981,0.03712997,-0.06288697,0.20308912,-0.20831007,-0.051922344,-0.065876395,-0.23392849,0.04684416,-0.014092016,0.10233929,-0.07540539,0.09017103,0.45539293,-0.004606058,0.055140775,0.053343613,-0.194825,0.11285112,0.13466832,0.3494602,0.2429706,0.12518728,0.11289601,0.045118127,-0.014871369,0.14379151,0.04354766,-0.05416294,0.025859218,0.302149,0.20103325,0.032118615,-0.11218196,-0.015763115,-0.19657968,0.04625626,-0.018800523,0.04118175,-0.14215618,0.1806539,0.13293636,0.12580764,0.073426,0.42862728,-0.009716256
2039,1,-0.081800774,-0.15221924,0.001647504,-0.7390668,0.05557821,-0.04575356,0.026057286,0.09715175,0.03849507,0.37907276,-0.07996155,-0.28695044,-0.13855071,0.017426882,0.22886923,-0.022247013,-0.07947114,-0.32613847,0.07372476,-0.06156758,0.03310834,0.005347271,-0.059522975,0.005782013,-0.034177065,0.099504516,0.024733176,0.03223058,0.012808326,-0.03705964,-0.019510828,0.071644396,-0.09480644,0.43295097,0.1894933,0.21331829,0.13044639,-0.082826085,0.3197429,0.009240218,0.06853332,0.042155344,0.033059068,0.09561208,-0.009140418,-0.08807833,0.017467726,-0.011225511,0.12918757,0.053964756,0.124791175,-0.019230329,0.01065303,0.057251647,-0.027641144,0.37130368,-0.055672955,0.28600663,-0.07421428,0.289276,0.033929244
1772,4,-0.15184727,-0.17895776,0.08757483,-0.7545705,0.02191686,0.000685248,0.002141919,0.20649797,0.04884541,0.41546625,0.12319375,0.039782748,-0.13969587,-0.020654347,0.097233556,-0.050361753,-0.041637685,-0.27297246,0.098310106,-0.084871486,-0.019994881,-0.015476503,-0.07911453,0.019468706,-0.08507322,0.043018483,0.04976982,0.10298077,0.17866978,-0.03453223,0.03360781,0.04748885,-0.03825583,0.41012964,0.17233762,0.2673879,0.101435475,0.07248052,0.29975265,0.001754347,-0.029515797,-0.000775426,-0.006897354,0.16401394,-0.038047213,-0.2836356,0.05366909,-0.02961767,0.13873261,0.05017503,0.0900203,-0.0830046,-0.09495485,0.055128243,0.010671429,0.30351472,0.07594431,0.047732618,-0.051669024,0.37199932,-0.026124105
