id,y,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
2146,0,0.100779735,0.03216655,-0.086584836,-0.57262474,0.08346617,-0.016279466,0.010278911,-0.042718135,-0.049413893,0.4846541,0.060667526,-0.18169177,0.0660255,0.02872004,0.12511076,-0.031529747,-0.041536763,-0.168968,-0.10780359,-0.2711881,0.014145674,0.058139496,-0.019754998,0.16665645,0.06840123,-0.000701833,0.033719357,0.16406861,0.53865224,-0.08836533,0.06697516,0.12318558,-0.1343223,-0.09089321,0.1889266,0.008246612,0.21290103,0.06387047,0.4402432,0.050964344,0.08355719,0.03380395,0.2729046,-0.1882595,-0.12967457,0.529776,0.25945386,-0.036243595,0.45472333,-0.120630935,0.09519959,0.021945238,0.037638314,0.055759307,0.036028206,0.035964303,0.11668036,0.10925705,0.2105438,0.22354491,0.050429575
502,3,-0.16422623,0.019741848,-0.010053023,-0.64989436,0.04509987,0.06515204,0.097129285,-0.030088874,0.09448308,0.37126666,0.076321706,0.050123166,0.10725716,0.03429198,0.145638,-0.007328934,0.061023813,-0.19473557,0.12312116,-0.018768057,0.08890813,0.13428834,0.006800553,0.02859834,0.059729785,-0.12045844,-0.070052326,0.20902176,0.35833558,-0.024018148,0.1250521,0.03746452,-0.12128539,0.01731335,0.09388205,0.3691875,0.057557818,0.2728617,0.44495252,0.050691776,-0.002861441,-0.024326703,0.1673351,0.029490774,-0.05300718,0.31019405,-0.05167492,-0.08638063,0.17524251,-0.057095613,0.14421749,-0.046073113,-0.081735745,0.004865328,-0.043497033,0.30605,0.14650178,0.08396717,0.19349946,0.011439698,-0.033098157
354,1,-0.13157777,-0.12559548,-0.009004405,-0.69957733,0.013340373,0.025620792,0.001822879,0.18787259,0.047489922,0.35719502,-0.04598511,-0.13783374,-0.104631685,0.029508343,0.12114784,0.040314563,-0.042827934,-0.3780008,0.104610756,-0.024464147,-0.003444837,0.019308422,-0.026880857,-0.056546412,0.014518071,0.08592032,0.009583739,-0.005508992,-0.08194084,-0.018288594,-0.021388216,0.045222364,-0.07710698,0.33771366,0.18034962,0.27253363,0.059747018,-0.08172537,0.31336036,0.041603602,0.040636934,0.018872507,0.09698452,0.08925543,-0.03201745,-0.29281488,0.003703534,0.017123364,0.111500055,0.079201356,0.17655073,-0.04137199,-0.053349145,0.008185655,0.035427105,0.3989258,-0.0421086,0.08760905,-0.07673268,0.2808504,0.04043628
1749,1,-0.07219222,-0.12356541,0.05190469,-0.73883563,0.06517101,-0.007337844,0.05609242,0.1428583,0.031433187,0.3451978,0.017132455,-0.23527075,-0.16886501,0.039359435,0.14290796,0.018819818,-0.034535807,-0.33326623,0.055662636,-0.05193732,0.015609005,0.006175219,-0.029133888,-0.028553402,-0.020388195,0.029514166,0.000637616,0.024087727,0.082903534,-0.05585562,-0.002859717,0.051674787,-0.1247185,0.41708186,0.20094036,0.16902214,0.09571613,0.0682557,0.29130882,0.04066354,0.061169587,0.07470667,0.050779305,0.109523125,-0.041907046,-0.11321706,0.000864921,-0.003633189,0.14809033,0.05192476,0.026624179,-0.015849829,-0.053200394,0.06131223,-0.031312097,0.41986933,-0.014468002,0.14191529,-0.06339556,0.17325915,0.002118334
2137,1,-0.07450124,-0.19608103,0.008898205,-0.7462971,0.07861439,-0.000120999,-0.008898733,0.07274522,0.009543456,0.31325987,-0.054371677,-0.36676937,-0.08648962,0.0711437,0.15808119,-0.015784232,-0.042632412,-0.3904562,0.057738297,-0.0738474,0.05213545,0.013242184,-0.016683396,-0.058946945,-0.027777767,0.09431326,-0.018751133,0.1048176,0.08065561,0.020588353,-0.024452189,0.011425258,-0.19820201,0.41650754,0.20604393,0.18265267,0.10436326,0.14511102,0.2045601,-0.002049667,0.04706671,0.08216537,-0.023630114,0.009212747,-0.042123485,-0.21710508,0.08059703,-0.03956761,-0.016126795,0.001714816,0.080231845,-0.029501835,-0.060022127,0.028080547,-0.03106908,0.39359334,0.014984741,0.15541826,-0.14587569,0.35287496,-0.058254216
855,4,0.025493322,-0.075848825,0.19370635,-0.2840969,0.030105371,-0.038474195,-0.012213411,0.07084058,0.116813235,0.42111006,0.07462621,0.39686427,-0.107132055,-0.050238412,0.10860557,-0.030053543,-0.020817053,-0.06837224,-0.041533917,0.06601921,0.001172851,0.078965925,-0.006229785,-0.016594773,-0.06022694,0.024702612,0.007017211,0.14445992,0.2439517,-0.027024237,0.10985234,0.089641504,0.09340188,0.19967175,0.05770821,0.2133133,0.035346657,0.14431754,0.43804255,0.08057089,0.09323735,0.025653042,0.1288648,0.26986584,-0.032478627,0.014854771,0.15363273,-0.024568371,0.25634643,-0.034456875,0.13371126,0.08542492,-0.076734446,-0.007314681,-0.06529103,0.36162883,0.049393743,0.3244937,-0.032170054,0.5167373,-0.09182515
1126,0,0.16375643,0.111710876,-0.05702834,-0.53233564,-0.041749068,0.09494756,0.061507538,-0.17156526,0.02254853,0.27231494,0.0730832,0.15027486,0.075674444,-0.022505326,0.036047358,0.012808559,-0.052637123,-0.14102913,-0.11349905,-0.06688857,0.14958894,0.20074755,0.036798306,0.124631055,-0.015907368,0.06626665,-0.033817016,0.18197306,0.5402877,-0.005271974,0.11768688,0.11316329,-0.10512733,0.22353041,0.13652205,0.010895964,0.33047774,0.120539375,0.46509475,0.08186608,0.0977283,0.014377139,0.23623052,-0.29923517,0.06174621,0.23793255,0.003228472,-0.033822957,0.09352263,-0.018854529,0.20803678,0.03450587,0.095790334,0.09395682,0.017309137,-0.03880153,0.09311336,0.19643776,0.20206138,0.1988165,-0.022780135
1570,4,-0.098320805,0.053702973,-0.007556886,-0.67859864,0.07300923,0.00792963,0.014650703,-0.113069266,0.10058043,0.33505347,0.10533053,-0.09550642,0.058577944,0.029925676,0.2796404,-0.088156424,0.01426032,0.07555493,0.24627332,-0.13550876,0.02468034,0.1059269,-0.12720652,0.086439736,-0.058679502,-0.16178073,-0.082418635,0.17254955,0.48133093,-0.016303208,0.13971636,0.030388866,-0.21580315,0.051295634,0.31975496,0.17565534,-0.042766422,0.15377536,0.43711928,-0.004197906,-0.016002053,0.050532717,-0.036200825,0.1641455,-0.04699081,0.19611701,-0.03415331,-0.050762314,0.425018,-0.024026632,0.036439605,-0.046536967,0.006227481,0.044099603,0.004581846,0.14478199,0.15243998,0.11053038,0.09585481,0.20072408,-0.021742791
1503,4,-0.11905576,0.06963172,0.037886802,-0.37248003,0.043857552,0.05761809,-0.062097963,0.07912216,-0.058685638,0.4410771,0.02720173,-0.2620979,0.23813021,-0.041181527,-0.02559959,0.04591325,-0.03845159,-0.10872182,0.3371148,-0.4106071,-0.11428222,-0.02983089,-0.14292513,-0.026704561,0.002291921,0.07314399,0.00336227,0.11757378,0.49272805,0.015235652,0.062664516,0.12345037,-0.09168305,-0.10137307,0.06413536,0.49756685,0.2524948,0.28867584,0.07693765,0.0607719,-0.010912133,0.098399475,0.032123163,0.011732437,0.07675032,0.41129118,0.2189625,-0.022233063,0.17381679,-0.05076238,-0.16655242,-0.048582185,0.024699416,0.030817281,-0.08566327,0.17776367,0.083800964,0.26928064,-0.05757922,0.37038502,-0.042540386
1404,1,0.07340269,-0.06082755,-0.20969355,-0.74157387,0.034139,-0.023069244,0.09004898,0.09696045,0.035378247,0.48615953,0.0314167,-0.39162138,0.026899,0.022554057,0.04641431,0.019665321,-0.033651177,-0.3837787,0.07483397,-0.14155711,0.03662856,0.0645464,-0.019162368,-0.021929068,0.07171736,0.012082398,0.028762618,0.16116223,0.1824452,-0.00817268,-0.008071938,0.030390374,-0.16474581,0.14270212,0.18025145,0.062145308,0.04322361,0.15955423,0.29533535,0.079257496,0.09483366,-0.022867847,0.08643087,-0.07926351,-0.039451063,0.10296659,0.17136413,-0.001691414,0.08278924,-0.028339773,0.14084353,-0.018868955,-0.017400432,0.018952673,-0.029146552,0.25680783,0.12721181,0.17192547,0.14718829,0.2049962,-0.014716857
2042,3,0.017492717,-0.0482418,-0.17317106,-0.76234573,0.12113507,-0.017912477,0.07082062,-0.008535801,0.01687656,0.54389954,-0.09653924,0.04556731,-0.073835514,0.02614875,0.116903245,-0.003719786,-0.071278594,-0.38059005,0.005619209,-0.036328636,-0.000642575,0.05160191,-0.08924116,0.062236123,0.000202922,-0.03830675,-0.002978757,0.17128381,0.113199,-0.011117618,0.07387278,0.011632048,-0.031464566,0.27889866,0.13585147,0.045058902,0.06172391,-0.011151081,0.28987917,0.05878071,0.032337617,0.034430698,0.052492857,0.039366663,-0.035221383,-0.05908036,0.17858687,0.0352211,0.08990636,-0.012755084,-0.025871627,-0.008954966,-0.008112142,0.033561625,-0.014129527,0.27840054,0.08710748,0.19365335,0.04220541,0.35024723,-0.05317993
1355,3,-0.036666207,0.023504846,-0.40933228,-0.507981,0.016863314,0.08536735,0.096166655,-0.07890399,-0.030221757,0.5034553,-0.15573631,-0.53302896,0.041398067,0.0546498,0.20676732,0.051974628,0.03685858,0.2425892,-0.019987006,0.08558072,-0.13976523,0.103451826,-0.12155088,0.090816244,0.09039831,-0.011032357,-0.051231753,0.05644762,0.7209442,-0.057627834,0.16431151,0.12161352,-0.28667194,-0.0448434,0.47914693,0.2971446,0.012356003,0.20144777,0.28925842,0.1388875,0.02062569,0.15289773,0.051196218,0.32882568,-0.061496988,0.8223045,-0.007240433,-0.08675806,0.62982506,-0.004540868,0.24293223,0.1317107,-0.0777098,-0.06694881,-0.077508315,-0.02856197,0.18839368,0.07053745,0.09134418,0.4154846,0.038974416
2425,3,-0.09672965,-0.08125656,-0.008490549,-0.74616313,0.044213805,0.001461386,-0.005239617,0.07767515,0.0775392,0.24369629,-0.024170527,-0.2007154,-0.14043054,0.015410762,0.34956384,0.014190936,-0.05615513,-0.26394635,0.14692974,-0.079559006,0.030010613,0.021894366,-0.058239654,-0.06609882,0.014454181,0.05128178,0.029012471,0.031290304,0.014206806,-0.012640064,0.014218371,0.032794748,-0.2699634,0.3620676,0.236672,0.18317056,0.07788451,-0.13491988,0.26202145,0.04682,0.075044036,0.053932987,0.02516411,0.19843042,0.025934419,-0.27374837,0.045695905,-0.004185717,0.30309308,0.043311175,0.07300618,-0.026934106,-0.011287428,0.058365554,-0.00663567,0.41380706,0.004873419,0.21102557,-0.040062655,0.11633774,0.063779816
2390,4,-0.18384497,-0.22556956,-0.07929691,-0.68294096,0.06879873,-0.04231544,0.000468735,0.117546976,0.092838384,0.36479986,0.06710702,-0.12833679,-0.058505397,-0.039719768,0.06488906,-0.014792782,-0.0737487,-0.39379406,0.13019294,-0.16246635,-0.027683461,0.000669829,0.058283586,-0.09387807,-0.10055289,0.14650756,-0.009125018,0.12298816,0.16535805,-0.019393189,0.011163219,0.030236784,-0.23656695,0.35653377,0.13350381,0.18334322,0.13947201,0.1264324,0.069321565,0.008415846,0.001229263,0.004228523,-0.036677048,-0.054677907,-0.03033547,-0.34812215,0.09515025,-0.011002263,-0.20903294,0.041681483,0.15352373,-0.06799042,-0.10456247,0.047329664,0.06481514,0.24366683,0.050954487,-0.115553856,-0.062232107,0.36225343,-0.01906772
2048,5,-0.029408414,0.03135652,-0.07775075,-0.7879012,0.054900233,-0.011446103,0.020943668,0.07525694,0.049040336,0.26709443,0.017372439,-0.14584917,-0.032639757,0.007154275,0.22914234,0.07069142,0.024552522,-0.42860943,-0.009618927,-0.06693997,-0.038678136,-0.0122015,-0.030837573,-0.004569533,0.056615155,-0.00770276,0.04160316,0.045642834,-0.001999348,-0.06321462,0.01915438,0.033732176,-0.16997199,0.42648688,0.17235892,0.3409345,-0.002487025,-0.16550326,0.4467897,0.060324833,-0.007709697,-0.01269632,0.091770604,0.14331068,-0.074796356,-0.27782658,0.08975894,0.03219756,0.22052044,0.005736277,0.13452064,-0.12690279,0.031883303,0.03851556,0.038819704,0.37903368,0.002276804,0.12938914,-0.029968077,0.15710972,-0.00173795
2231,1,0.08010092,0.0767835,-0.21833706,-0.7693519,-0.002934695,-0.005614076,0.104374655,0.025086734,0.006378601,0.3945373,-0.06855009,-0.21933442,-0.014905788,0.007451098,0.11249945,0.003315967,-0.02498765,-0.261778,0.061688833,-0.20639537,0.019616608,0.05700928,-0.009538659,0.15415525,0.010499264,-0.106301926,0.009789047,0.22860861,0.39368314,-0.03624794,0.0642686,0.034188442,-0.009790896,0.05779689,0.14119558,0.053640362,0.057662416,0.09300204,0.46103913,0.09503075,0.024392929,0.062435653,0.077096805,-0.017923376,-0.09729687,0.23320223,0.16679566,-0.03418074,0.28069186,-0.047917537,0.06981426,-0.024404839,-0.017401418,0.002985725,-0.024370538,0.08718453,0.10270247,0.1582252,0.26240042,0.17547,-0.047860008
506,7,0.03203421,-0.15245287,0.000866238,-0.72956306,0.031570323,-0.028651562,0.0212976,0.15698506,0.106188014,0.38282418,-0.114569224,-0.1095852,-0.10157017,0.026005711,0.2062184,0.06415104,-0.07100559,-0.23646237,0.1816248,0.030445013,-0.006604818,0.07357705,-0.085143715,-0.1396836,0.09996106,0.013449715,0.041386552,0.08640303,0.10905037,-0.040107246,0.030903524,-0.009367377,-0.18167245,0.4304891,0.15332043,0.15996623,-0.020342331,0.12024845,0.27634877,0.07482451,0.0671864,5.37E-05,0.049145937,0.14675686,-0.006247416,-0.07991073,0.08009522,-0.00035916,0.27761543,0.014419189,0.033881202,-0.07143798,-0.06833488,0.000608765,-0.04150417,0.48842826,0.044596467,0.0748556,0.1862411,0.342498,-0.019444454
1174,0,-0.00989499,0.041110817,-0.037281346,-0.7479538,0.02025102,0.039084338,0.07180516,-0.078206226,0.061893616,0.35856232,0.06666709,-0.3476158,0.04334999,-0.010895019,0.16326195,-0.05302224,0.036890708,-0.17199531,0.13323268,-0.19057818,-0.07677829,0.13674843,-0.09990022,0.01713265,-0.06234973,-0.10225439,-0.017055774,0.18389595,0.4483717,0.021561822,0.12845676,-0.003507004,-0.10389586,0.042820495,0.2253493,0.24960323,0.07876269,0.20176268,0.44726673,0.073552035,0.01881503,0.030499425,0.023503732,-0.020031523,-0.006520901,0.101493135,0.01198812,-0.006892126,0.27016622,-0.017169086,0.009560649,0.002467851,-0.037167985,0.034760762,-0.006676032,0.2740702,0.15350042,0.2079449,0.060050976,0.11388791,-0.031089759
954,1,-0.09095113,-0.19586535,0.2292748,-0.3521573,0.043806296,0.001778634,0.025917044,0.09169131,0.070625484,0.35413864,0.1559199,0.13178466,-0.0734647,-0.02928565,0.15420246,-0.031630788,-0.10272446,-0.0933188,0.054483496,-0.02676357,-0.04251309,0.031759795,-0.06289147,-0.12072101,-0.084348276,0.14709122,-0.067262344,0.15170677,0.18086524,0.018348815,0.07571601,0.037748963,-0.19226055,0.3799611,0.09973255,0.2111847,0.07435302,0.1390058,0.36722425,0.045916293,0.016510962,0.036088165,0.012609818,0.10490454,-0.04257902,-0.2852635,0.13723816,-0.060037713,-0.108108066,-0.007817211,0.16179477,-0.018916665,-0.10432997,0.034408398,-0.012550828,0.35330772,0.06816723,0.004252028,-0.07239983,0.39025652,-0.13987489
516,3,-0.024992147,0.08796997,-0.12966958,-0.5627674,-0.05617559,-0.05653885,0.000441238,-0.20553717,0.017270273,0.40998924,0.19561023,-0.27836332,0.30010125,0.10516334,0.1995336,-0.08508781,0.024469689,0.12050854,0.18298462,-0.28029245,-0.06449842,0.12229785,0.045939762,0.1908187,-0.019434864,-0.056634746,-0.06363276,0.095315166,0.512345,-0.042554103,0.07989156,0.23737352,-0.025457628,-0.04728833,0.19659325,0.037077367,0.07136461,0.14129047,0.32351664,0.12817827,0.012650817,0.084898554,0.08634116,0.005928048,-0.042390708,0.23361401,-0.09860838,-0.07036499,0.6010471,-0.09536522,0.12898795,0.052107092,-0.023783298,-0.016926618,-0.100348145,-0.06984718,0.25004622,0.020909455,0.1368358,0.2654946,0.081901535
1672,1,0.013037192,0.17614494,-0.15550154,-0.5069564,1.53E-05,0.044773366,0.06260899,-0.003672495,0.054518186,0.38464567,-0.008228418,-0.082210734,0.005169483,0.07687549,0.05930961,-0.023744091,-0.014442319,-0.046679188,0.037415605,-0.091318876,-0.044265866,0.07899077,-0.12236979,0.05962322,-0.034033366,0.043690417,0.013549591,0.10579164,0.5962989,-0.09032022,0.0803597,0.06582572,-0.17797537,0.21655181,0.17911375,0.21282297,0.06813959,0.10270065,0.44264987,0.1244978,0.0337488,0.029587317,0.1893281,-0.06219382,0.003011154,0.28401974,0.15372458,-0.01785615,-0.00521274,-0.10473186,0.13561647,0.082486495,-0.003365343,-0.020638822,-0.037229776,0.19588952,0.119439974,0.18929681,0.2170808,0.1342997,0.005216409
1820,1,0.10380545,-0.03319061,-0.06931519,-0.44230548,-0.019192923,-0.025961272,0.09341763,0.043408025,0.081423454,0.467924,-0.04332258,-0.10753922,0.02242137,0.062444966,0.0648889,-0.0143517,-0.007689598,0.039327204,0.07375893,-0.2571002,-0.038629193,0.08937446,-0.12366194,-0.007389762,0.035440356,0.00116774,0.06509404,0.1650928,0.254792,-0.012739116,0.08578265,0.050653316,-0.027705861,-0.030089322,0.1196511,0.11479796,0.053793807,0.0783729,0.34704748,0.13384528,0.046592657,-0.00956418,0.124368384,-0.13683361,0.064073086,0.035501875,0.2329908,0.016693948,0.24004214,-0.034264524,0.11337637,0.06722101,-0.0433636,0.06072964,-0.07196568,0.25033417,0.15001397,0.2321747,0.0696894,0.29185468,0.10242665
1792,1,-0.005309104,-0.10066929,-0.09071389,-0.7571835,0.11166251,0.029779857,-0.019045737,0.075706,-0.027793052,0.3939993,-0.061176345,0.10726448,-0.028711941,-0.021989949,0.09529151,0.03011414,-0.058744058,-0.33186778,0.05614958,-0.04422982,-0.037957072,0.03781541,-0.11799518,0.052347507,0.10373908,0.04657787,0.038639836,0.19055858,0.35928088,0.028671538,0.06495285,-0.03524345,-0.11347715,0.3236484,0.1252713,0.023512142,0.15697601,0.063014515,0.303191,0.056455765,0.048233043,0.006468429,0.12116852,-0.013060537,-0.047103886,0.04159622,0.14776514,-0.00042598,-0.05608974,-0.00862553,0.009003922,-0.05250417,-0.019612158,0.07123931,-0.007869239,0.20751943,0.14269488,0.11915323,0.18371186,0.25082,-0.02044561
1945,1,0.048866883,0.056563165,0.090617485,-0.16647127,-0.009372754,0.009779708,-0.017986778,0.03418471,0.08720542,0.5211436,0.066444665,0.040827647,0.07210141,-0.10049324,-0.11432879,-0.029291037,-0.09293493,0.12417553,0.040177453,-0.2782329,-0.04965279,0.030673912,-0.04389924,0.054707628,-0.010459498,0.104203984,0.011170263,0.056644786,0.47978288,0.005447356,0.04178389,0.18799615,-0.11037429,0.020993471,0.120207585,0.41174382,0.22670972,0.086658634,0.26237565,0.09299542,0.03827051,0.090039596,0.05101708,0.041232664,-0.10254794,0.27370408,0.26684707,-0.06030255,-0.2012022,-0.06353699,0.041806534,0.060170315,0.03247454,0.07917878,-0.11584644,0.043482915,0.26180536,0.16123301,0.071317956,0.3635178,0.000538915
2085,1,-0.23978513,0.072866194,-0.27074504,-0.26577562,-0.03737198,0.003230081,-0.04074042,-0.00448195,0.081648454,0.26899886,0.072600685,-0.15355368,0.13862063,0.04080698,-0.00215245,0.103637956,0.041351736,0.05837324,0.006061792,-0.11022344,-0.3049854,0.14387915,-0.031779308,0.022734616,-0.05656934,-0.06382731,-0.058587555,0.2593956,0.6247527,-0.077109545,0.13337703,0.06964452,-0.07211307,0.12472805,0.26482666,0.48765585,0.12163612,0.17788738,0.41927493,0.12091142,0.011773414,-0.033956174,0.10053037,-0.04871367,-0.25392637,0.39062965,0.036031812,-0.10249048,-0.08563478,-0.06922683,0.10495349,0.005769263,-0.082623065,0.06474006,-0.025461074,-0.2982534,0.14957522,0.13379167,0.38397112,0.07918873,-0.13579533
1715,1,0.15679963,0.029239967,-0.23085204,-0.79672956,0.022202687,-0.0032455,-0.03288046,0.000214709,0.10944863,0.4095095,-0.052087575,-0.50997585,0.002993787,0.07970092,-0.024438906,-0.060194787,-0.003572156,-0.27282327,0.08280942,-0.18699281,-0.015521272,0.04513547,-0.19890717,0.10080244,0.058443867,-0.03452527,-0.007165176,0.047851562,0.34187555,-0.040053044,0.050382197,0.124500915,-0.1804419,0.39727503,0.31230706,0.09403769,0.06764378,0.13458472,0.4411975,0.1570846,0.05413365,0.043242823,0.08689515,0.18256831,-0.009235893,0.5448071,0.002575304,0.07938119,0.3353132,-0.06863862,0.20578223,0.01822781,0.037636276,-0.013635929,-0.048244268,0.22562101,0.019706715,0.29590234,0.015244348,0.3121847,0.09914344
479,1,-0.056674358,-0.059706643,-0.114583634,-0.67939514,-0.022863243,0.02487743,-0.009645203,0.11700063,0.11285875,0.22146198,0.17610851,-0.12208728,-0.09627922,-0.010329634,0.28465053,0.011771152,-0.009441417,-0.21065165,0.06594817,-0.060167417,-0.115012944,0.054375913,0.004139887,-0.058097787,-0.046891704,0.0338131,0.001515624,0.0782734,0.19806652,0.018498946,-0.004140932,0.020449776,-0.09295183,0.3681192,0.27446994,0.17148776,0.0437859,0.33177188,0.3353811,0.051617377,-0.004040146,-0.063164756,-0.03617942,0.19228512,0.00019316,-0.13193744,-0.068165384,-0.07461208,0.24228673,-0.005165732,0.21023993,-0.0737958,-0.13181569,0.045566875,0.003385261,0.3448983,0.038039565,0.04607663,-0.11708509,0.15553324,-0.0338082
2098,4,-0.30035636,0.023770444,0.119517185,-0.64650244,0.19166066,0.16766368,0.018714951,-0.19005038,0.08130622,0.44556528,0.21852043,0.15816085,0.042902857,0.00206421,0.24396683,-0.10069289,-0.0687844,-0.25061172,0.09858649,-0.20824622,0.018573765,0.22779639,0.003503662,0.14425492,-0.025354085,0.03131289,-0.007700964,0.13100462,0.6011697,-0.118046135,0.0759863,0.18874456,0.009050442,-0.17101641,0.09639309,0.6682273,-0.13770884,-0.030044591,0.54034376,0.05362762,-0.09019573,0.056004282,0.16758968,0.4011686,0.016510071,0.2163883,0.06390728,0.10932361,-0.015058103,-0.16463868,-0.026854284,-0.021454321,-0.012402783,-0.01290879,-0.010341484,0.07023276,-0.003277119,0.24973829,0.06372937,0.05609573,0.046022784
2412,4,-0.13009962,-0.17044514,-0.061323315,-0.3328913,0.03644802,-0.07107378,-0.050780587,0.18136291,0.02697731,0.38204962,0.006785683,0.05046276,-0.016268943,-0.035622798,0.026797133,-0.04774325,-0.08604241,-0.13675179,0.084747985,-0.14121388,-0.046937272,-0.03657148,-0.10648183,-0.07131634,-0.005919385,0.20527138,-0.069831654,0.037020057,0.15838996,0.03411263,-0.013623443,-0.011192692,-0.2664874,0.43628398,0.13502447,0.28302526,0.21286322,0.046345435,0.23907326,-0.025453748,-0.05017288,0.013046612,0.03502034,0.038876913,0.016252896,-0.2930131,0.019399615,-0.039150767,-0.17740649,0.036345843,0.07451879,-0.089848556,0.006177397,0.034939736,0.035177696,0.22483116,-0.05446062,-0.025248554,0.09896526,0.45955727,0.10197867
330,3,0.0671905,-0.11188131,-0.11476902,-0.6913919,0.02285821,-0.035140414,0.03218101,-0.016974643,0.09366148,0.3952499,-0.10746083,-0.18379514,-0.013293029,0.04560723,0.10695495,0.04022928,-0.015522852,-0.30247036,0.03035618,0.10686751,-0.008302385,0.008397969,0.02036323,-0.15399343,0.09564688,-0.012066705,-0.041895017,-0.005545395,0.06937841,-0.027283523,-0.019690506,0.09085656,-0.33883545,0.41105744,0.22276631,0.041188538,0.027227962,0.13689983,0.3472293,0.04823084,0.031163579,-0.018969309,0.08196443,0.04460059,-0.028427754,-0.09539216,-0.018904516,-0.02681946,0.08859073,-0.004529866,0.1701476,-0.15308167,-0.016800437,0.06431256,-0.020166855,0.41544837,0.04217555,0.07630104,0.14016813,0.29026788,-0.053132582
808,1,0.1766043,-0.08784996,0.0404083,-0.75861996,0.05916643,0.015280437,0.0381317,0.11011404,-0.02174966,0.5040478,-0.21377377,-0.22261536,-0.002961777,0.014564429,-0.087597035,0.044133093,-0.09386393,-0.3865465,-0.07169263,0.029456535,0.014581428,0.06175446,-0.000198994,0.043110434,0.0355368,0.056286834,0.02452369,0.029703775,0.3136731,0.050079074,0.045438312,0.08121175,-0.08198766,0.3915274,0.12519515,-0.05238219,0.15358919,-0.019394133,0.29318696,0.08142392,0.06236659,0.07374566,0.17455755,-0.003276243,-0.009611552,0.12202633,0.16431817,0.06980748,-0.04241543,0.017274193,0.04188558,-0.033477865,-0.010872112,0.10920921,-0.020938298,0.32237792,0.05351097,0.14528629,0.12927121,0.38863233,-0.054806773
2268,1,0.000410881,0.108115576,-0.0566853,-0.47258678,0.045715827,0.029096864,-0.006971093,0.008141767,0.06707637,0.461293,0.08064105,-0.10288152,0.053565267,-0.016493604,0.023505377,-0.063362025,-0.06725635,-0.08696401,0.057355467,-0.25473392,-0.124379076,0.057670645,-0.07569464,0.020381667,-0.08111685,0.026056224,0.025854006,0.13731475,0.5730665,-0.025544211,0.07898225,0.13141161,-0.08623615,0.05927511,0.17222688,0.4491253,0.18034025,0.16198276,0.43570668,0.06338641,0.051499274,0.05507536,0.11235513,-0.005033551,-0.09090801,0.4672752,0.14578253,-0.051479567,0.059597164,-0.07689228,0.115858115,0.03216776,-0.029924521,-0.020842582,-0.0612311,-0.004284413,0.17922677,0.116323784,0.17280257,0.21415892,0.044950135
1375,4,-0.3903105,0.002938728,0.13556221,-0.68182385,0.25962532,0.22154091,0.055699535,-0.25258565,0.1389261,0.41571862,0.22351944,0.22338219,0.075910926,0.117002904,0.39170963,-0.18332762,0.026887484,0.06316012,0.297187,-0.26057616,-0.011926051,0.3580056,-0.078791514,0.09388696,-0.08006484,-0.12809558,-0.08291866,0.12397317,0.5635932,-0.09634913,0.09670097,0.022931421,-0.042872436,-0.30706045,0.19792877,0.5068945,-0.24987748,-0.0451378,0.4883949,0.042274863,-0.09456739,0.09060324,0.094926,0.4258059,-0.003005922,0.003817826,-0.01244406,0.16165961,0.047713708,-0.13120624,-0.01839679,-0.09992237,0.042192418,0.022155307,-0.0269455,-0.15453468,0.012919279,0.21332797,0.09238565,0.09863827,0.11308115
812,1,-0.111263335,-0.21229629,-0.09089234,-0.693028,0.052056488,-0.042330645,-0.031138197,0.18711582,-0.026660379,0.3741762,0.044818815,0.15102707,-0.06143187,-0.14009869,-0.01962289,-0.029038096,-0.09041347,-0.35602614,0.14208096,-0.15491137,-0.055641133,-0.042034302,-0.07933682,0.050965976,0.035402816,0.06663958,-0.023012731,0.006469606,0.22411022,-0.015440874,0.04056681,0.041321725,-0.22030176,0.37472877,0.17439683,0.17658247,0.20954898,-0.056307167,0.21023329,-0.026223492,0.021236524,0.038591597,0.005088777,0.074145384,-0.07803514,-0.23578382,0.11506114,-0.029577909,-0.13955536,0.09007456,0.03881418,-0.10446465,-0.03192155,0.049495738,-0.006562289,0.24069515,0.049839374,-0.037031014,-0.004740803,0.42940158,0.032566845
